Company,Date of Tweet,Number of Retweets,Number of Favorites,Number of Followers,Tweet
accuchek_us,Wed Aug 24 16:37:12 +0000 2016,0,1422,12238,
accuchek_us,Tue Aug 23 19:18:32 +0000 2016,2,1422,12238,
accuchek_us,Mon Aug 22 19:53:40 +0000 2016,0,1422,12238,
accuchek_us,Mon Aug 22 18:38:16 +0000 2016,0,1422,12238,
accuchek_us,Mon Aug 22 14:59:15 +0000 2016,0,1422,12238,
accuchek_us,Mon Aug 22 14:48:38 +0000 2016,0,1422,12238,
accuchek_us,Mon Aug 22 14:48:15 +0000 2016,0,1422,12238,
accuchek_us,Mon Aug 22 14:47:57 +0000 2016,0,1422,12238,
accuchek_us,Mon Aug 22 14:47:11 +0000 2016,57,1422,12238,
accuchek_us,Fri Aug 19 15:12:28 +0000 2016,1,1422,12238,
accuchek_us,Thu Aug 18 15:16:43 +0000 2016,11,1422,12238,
accuchek_us,Tue Aug 16 14:01:46 +0000 2016,5,1422,12238,
accuchek_us,Mon Aug 15 21:24:27 +0000 2016,0,1422,12238,
accuchek_us,Mon Aug 15 17:58:27 +0000 2016,0,1422,12238,
accuchek_us,Mon Aug 15 13:43:31 +0000 2016,1,1422,12238,
accuchek_us,Sun Aug 14 15:40:00 +0000 2016,36,1422,12238,
accuchek_us,Sun Aug 14 15:18:00 +0000 2016,7,1422,12238,
accuchek_us,Sun Aug 14 15:17:24 +0000 2016,3,1422,12238,
accuchek_us,Sun Aug 14 15:17:08 +0000 2016,10,1422,12238,
accuchek_us,Sun Aug 14 15:16:53 +0000 2016,1,1422,12238,
accuchek_us,Sun Aug 14 15:16:21 +0000 2016,3,1422,12238,
accuchek_us,Sun Aug 14 15:15:16 +0000 2016,0,1422,12238,
accuchek_us,Sun Aug 14 15:04:13 +0000 2016,6,1422,12238,
accuchek_us,Sun Aug 14 15:04:02 +0000 2016,1,1422,12238,
accuchek_us,Sun Aug 14 15:03:15 +0000 2016,0,1422,12238,
accuchek_us,Sat Aug 13 15:14:17 +0000 2016,1,1422,12238,
accuchek_us,Sat Aug 13 14:56:55 +0000 2016,2,1422,12238,
accuchek_us,Sat Aug 13 14:56:22 +0000 2016,0,1422,12238,
accuchek_us,Sat Aug 13 14:54:09 +0000 2016,0,1422,12238,
accuchek_us,Sat Aug 13 14:52:48 +0000 2016,0,1422,12238,
accuchek_us,Sat Aug 13 14:52:13 +0000 2016,0,1422,12238,
accuchek_us,Fri Aug 12 19:38:00 +0000 2016,0,1422,12238,
accuchek_us,Fri Aug 12 18:37:25 +0000 2016,0,1422,12238,
accuchek_us,Fri Aug 12 18:02:54 +0000 2016,9,1422,12238,
accuchek_us,Fri Aug 12 17:50:12 +0000 2016,1,1422,12238,
accuchek_us,Fri Aug 12 17:47:57 +0000 2016,2,1422,12238,
accuchek_us,Fri Aug 12 17:34:48 +0000 2016,1,1422,12238,
accuchek_us,Fri Aug 12 16:22:05 +0000 2016,1,1422,12238,
accuchek_us,Fri Aug 12 15:55:44 +0000 2016,6,1422,12238,
accuchek_us,Fri Aug 12 15:50:56 +0000 2016,3,1422,12238,
accuchek_us,Fri Aug 12 15:28:49 +0000 2016,3,1422,12238,
accuchek_us,Fri Aug 12 15:07:00 +0000 2016,14,1422,12238,
accuchek_us,Fri Aug 12 14:58:00 +0000 2016,3,1422,12238,
accuchek_us,Fri Aug 12 14:56:09 +0000 2016,0,1422,12238,
accuchek_us,Fri Aug 12 14:53:18 +0000 2016,8,1422,12238,
accuchek_us,Fri Aug 12 14:52:04 +0000 2016,4,1422,12238,
accuchek_us,Fri Aug 12 14:51:28 +0000 2016,1,1422,12238,
accuchek_us,Fri Aug 12 14:51:08 +0000 2016,3,1422,12238,
accuchek_us,Fri Aug 12 14:50:21 +0000 2016,3,1422,12238,
accuchek_us,Fri Aug 12 14:50:02 +0000 2016,4,1422,12238,
accuchek_us,Fri Aug 12 14:35:40 +0000 2016,10,1422,12238,
accuchek_us,Fri Aug 12 14:29:52 +0000 2016,1,1422,12238,
accuchek_us,Fri Aug 12 02:58:11 +0000 2016,0,1422,12238,
accuchek_us,Fri Aug 12 01:23:15 +0000 2016,3,1422,12238,
accuchek_us,Fri Aug 12 01:02:17 +0000 2016,3,1422,12238,
accuchek_us,Fri Aug 12 00:48:37 +0000 2016,1,1422,12238,
accuchek_us,Fri Aug 12 00:47:24 +0000 2016,3,1422,12238,
accuchek_us,Fri Aug 12 00:44:50 +0000 2016,8,1422,12238,
accuchek_us,Thu Aug 11 21:51:20 +0000 2016,4,1422,12238,
accuchek_us,Thu Aug 11 15:41:17 +0000 2016,7,1422,12238,
accuchek_us,Wed Aug 10 21:18:45 +0000 2016,0,1422,12238,
accuchek_us,Wed Aug 10 20:47:28 +0000 2016,6,1422,12238,
accuchek_us,Wed Aug 10 18:21:52 +0000 2016,0,1422,12238,
accuchek_us,Wed Aug 10 18:21:23 +0000 2016,0,1422,12238,
