Company,Date of Tweet,Number of Retweets,Number of Favorites,Number of Followers,Tweet
OneTouch,Tue Oct 20 15:20:04 +0000 2015,1,99,9872,
OneTouch,Mon Oct 19 15:01:03 +0000 2015,0,99,9872,
OneTouch,Thu Oct 15 16:02:01 +0000 2015,0,99,9872,
OneTouch,Wed Oct 14 16:14:04 +0000 2015,0,99,9872,
OneTouch,Tue Oct 13 22:58:44 +0000 2015,0,99,9872,
OneTouch,Tue Oct 13 16:08:03 +0000 2015,0,99,9872,
OneTouch,Mon Oct 12 11:08:06 +0000 2015,3,99,9872,
OneTouch,Sun Oct 11 12:03:01 +0000 2015,0,99,9872,
OneTouch,Sun Oct 11 11:03:02 +0000 2015,1,99,9872,
OneTouch,Sat Oct 10 20:00:08 +0000 2015,8,99,9872,
OneTouch,Sat Oct 10 18:02:05 +0000 2015,4,99,9872,
OneTouch,Sat Oct 10 17:01:02 +0000 2015,0,99,9872,
OneTouch,Sat Oct 10 12:27:01 +0000 2015,0,99,9872,
OneTouch,Fri Oct 09 18:42:13 +0000 2015,0,99,9872,
OneTouch,Fri Oct 09 17:22:07 +0000 2015,0,99,9872,
OneTouch,Fri Oct 09 17:22:07 +0000 2015,0,99,9872,
OneTouch,Fri Oct 09 16:16:06 +0000 2015,5,99,9872,
OneTouch,Fri Oct 09 14:21:05 +0000 2015,7,99,9872,
OneTouch,Fri Oct 09 11:05:04 +0000 2015,4,99,9872,
OneTouch,Thu Oct 08 15:24:04 +0000 2015,1,99,9872,
OneTouch,Thu Oct 08 13:58:32 +0000 2015,0,99,9872,
OneTouch,Thu Oct 08 11:02:03 +0000 2015,0,99,9872,
OneTouch,Wed Oct 07 15:47:07 +0000 2015,0,99,9872,
OneTouch,Tue Oct 06 14:37:41 +0000 2015,0,99,9872,
OneTouch,Tue Oct 06 12:07:02 +0000 2015,1,99,9872,
OneTouch,Mon Oct 05 22:43:31 +0000 2015,0,99,9872,
OneTouch,Sun Oct 04 14:03:06 +0000 2015,0,99,9872,
OneTouch,Sat Oct 03 13:23:05 +0000 2015,0,99,9872,
OneTouch,Fri Oct 02 16:02:30 +0000 2015,0,99,9872,
OneTouch,Thu Oct 01 16:51:47 +0000 2015,0,99,9872,
OneTouch,Thu Oct 01 16:11:07 +0000 2015,0,99,9872,
OneTouch,Thu Oct 01 10:05:04 +0000 2015,0,99,9872,
OneTouch,Wed Sep 30 16:18:38 +0000 2015,0,99,9872,
OneTouch,Wed Sep 30 13:41:52 +0000 2015,0,99,9872,
OneTouch,Tue Sep 29 20:14:48 +0000 2015,0,99,9872,
OneTouch,Sat Sep 26 11:27:02 +0000 2015,1,99,9872,
OneTouch,Fri Sep 25 11:02:07 +0000 2015,0,99,9872,
OneTouch,Thu Sep 24 15:56:05 +0000 2015,0,99,9872,
OneTouch,Wed Sep 23 15:47:28 +0000 2015,0,99,9872,
OneTouch,Wed Sep 23 14:02:02 +0000 2015,1,99,9872,
OneTouch,Tue Sep 22 19:24:08 +0000 2015,0,99,9872,
OneTouch,Tue Sep 22 19:20:10 +0000 2015,1,99,9872,
OneTouch,Mon Sep 21 17:11:53 +0000 2015,5,99,9872,
OneTouch,Mon Sep 14 18:38:23 +0000 2015,0,99,9872,
OneTouch,Mon Sep 07 15:13:36 +0000 2015,0,99,9872,
OneTouch,Fri Sep 04 21:08:32 +0000 2015,0,99,9872,
OneTouch,Wed Sep 02 14:07:03 +0000 2015,1,99,9872,
OneTouch,Thu Aug 27 19:02:31 +0000 2015,3,99,9872,
OneTouch,Thu Aug 27 14:05:17 +0000 2015,0,99,9872,
OneTouch,Thu Aug 27 13:55:15 +0000 2015,0,99,9872,
OneTouch,Wed Aug 26 20:16:38 +0000 2015,0,99,9872,
OneTouch,Tue Aug 25 13:48:40 +0000 2015,0,99,9872,
OneTouch,Mon Aug 24 20:32:31 +0000 2015,0,99,9872,
OneTouch,Sat Aug 22 13:58:56 +0000 2015,0,99,9872,
OneTouch,Fri Aug 21 21:00:09 +0000 2015,0,99,9872,
OneTouch,Fri Aug 21 14:12:05 +0000 2015,0,99,9872,
OneTouch,Thu Aug 20 17:04:01 +0000 2015,2,99,9872,
OneTouch,Thu Aug 20 13:41:21 +0000 2015,0,99,9872,
OneTouch,Wed Aug 19 20:53:43 +0000 2015,0,99,9872,
OneTouch,Wed Aug 19 14:07:05 +0000 2015,0,99,9872,
OneTouch,Mon Aug 17 17:02:06 +0000 2015,0,99,9872,
OneTouch,Wed Aug 12 18:02:07 +0000 2015,0,99,9872,
OneTouch,Sat Aug 08 17:33:22 +0000 2015,0,99,9872,
OneTouch,Fri Aug 07 14:01:06 +0000 2015,0,99,9872,
OneTouch,Thu Aug 06 15:53:01 +0000 2015,0,99,9872,
OneTouch,Thu Aug 06 14:19:04 +0000 2015,0,99,9872,
OneTouch,Tue Aug 04 17:27:46 +0000 2015,7,99,9872,
OneTouch,Tue Aug 04 14:08:04 +0000 2015,0,99,9872,
OneTouch,Tue Aug 04 13:42:59 +0000 2015,0,99,9872,
OneTouch,Mon Aug 03 14:17:01 +0000 2015,1,99,9872,
OneTouch,Sat Jul 25 13:04:06 +0000 2015,0,99,9872,
OneTouch,Fri Jul 24 14:09:02 +0000 2015,0,99,9872,
OneTouch,Wed Jul 22 16:45:09 +0000 2015,0,99,9872,
OneTouch,Wed Jul 22 14:17:54 +0000 2015,0,99,9872,
OneTouch,Wed Jul 22 14:03:07 +0000 2015,0,99,9872,
OneTouch,Wed Jul 22 09:37:02 +0000 2015,0,99,9872,
OneTouch,Mon Jul 20 15:20:34 +0000 2015,0,99,9872,
OneTouch,Sat Jul 18 14:35:05 +0000 2015,1,99,9872,
OneTouch,Fri Jul 17 18:12:24 +0000 2015,0,99,9872,
OneTouch,Fri Jul 17 13:34:07 +0000 2015,0,99,9872,
OneTouch,Wed Jul 15 14:17:05 +0000 2015,2,99,9872,
OneTouch,Tue Jul 14 16:35:12 +0000 2015,0,99,9872,
OneTouch,Sun Jul 12 15:29:01 +0000 2015,0,99,9872,
OneTouch,Sun Jul 12 14:24:04 +0000 2015,0,99,9872,
OneTouch,Fri Jul 10 11:02:02 +0000 2015,0,99,9872,
OneTouch,Thu Jul 09 17:13:02 +0000 2015,0,99,9872,
OneTouch,Wed Jul 08 17:06:02 +0000 2015,0,99,9872,
OneTouch,Wed Jul 08 14:04:04 +0000 2015,2,99,9872,
OneTouch,Mon Jul 06 16:07:02 +0000 2015,1,99,9872,
OneTouch,Mon Jul 06 14:02:05 +0000 2015,0,99,9872,
OneTouch,Sat Jul 04 13:03:06 +0000 2015,0,99,9872,
OneTouch,Fri Jul 03 16:39:18 +0000 2015,0,99,9872,
OneTouch,Thu Jul 02 16:11:01 +0000 2015,0,99,9872,
OneTouch,Wed Jul 01 14:02:06 +0000 2015,1,99,9872,
OneTouch,Tue Jun 30 16:15:24 +0000 2015,1,99,9872,
OneTouch,Tue Jun 30 12:22:06 +0000 2015,1,99,9872,
OneTouch,Thu Jun 25 16:02:06 +0000 2015,0,99,9872,
OneTouch,Sun Jun 21 20:17:02 +0000 2015,4,99,9872,
OneTouch,Sun Jun 21 12:46:03 +0000 2015,0,99,9872,
OneTouch,Sat Jun 20 14:18:03 +0000 2015,0,99,9872,
OneTouch,Wed Jun 17 17:46:07 +0000 2015,0,99,9872,
OneTouch,Mon Jun 15 15:28:06 +0000 2015,1,99,9872,
OneTouch,Sun Jun 14 17:36:18 +0000 2015,0,99,9872,
OneTouch,Sun Jun 14 17:15:05 +0000 2015,0,99,9872,
OneTouch,Thu Jun 11 15:22:05 +0000 2015,0,99,9872,
OneTouch,Wed Jun 10 20:10:20 +0000 2015,0,99,9872,
OneTouch,Tue Jun 09 18:12:16 +0000 2015,0,99,9872,
OneTouch,Tue Jun 09 14:03:02 +0000 2015,1,99,9872,
OneTouch,Mon Jun 08 14:08:06 +0000 2015,1,99,9872,
OneTouch,Sun Jun 07 14:05:02 +0000 2015,0,99,9872,
OneTouch,Sat Jun 06 10:45:05 +0000 2015,2,99,9872,
OneTouch,Fri Jun 05 19:59:03 +0000 2015,1,99,9872,
OneTouch,Fri Jun 05 14:53:25 +0000 2015,0,99,9872,
OneTouch,Fri Jun 05 14:09:06 +0000 2015,0,99,9872,
OneTouch,Thu Jun 04 14:43:03 +0000 2015,0,99,9872,
OneTouch,Tue Jun 02 14:45:19 +0000 2015,0,99,9872,
OneTouch,Mon Jun 01 20:06:11 +0000 2015,0,99,9872,
OneTouch,Mon Jun 01 17:06:04 +0000 2015,0,99,9872,
OneTouch,Mon Jun 01 16:19:38 +0000 2015,0,99,9872,
OneTouch,Mon Jun 01 12:07:03 +0000 2015,0,99,9872,
OneTouch,Sun May 31 15:36:25 +0000 2015,0,99,9872,
OneTouch,Sun May 31 14:02:05 +0000 2015,0,99,9872,
OneTouch,Sat May 30 12:09:06 +0000 2015,1,99,9872,
OneTouch,Fri May 29 19:20:05 +0000 2015,1,99,9872,
OneTouch,Thu May 28 15:48:30 +0000 2015,0,99,9872,
OneTouch,Thu May 28 13:50:02 +0000 2015,3,99,9872,
OneTouch,Mon May 25 17:58:17 +0000 2015,0,99,9872,
OneTouch,Mon May 25 14:04:05 +0000 2015,0,99,9872,
OneTouch,Sat May 23 15:51:41 +0000 2015,0,99,9872,
OneTouch,Fri May 22 22:45:33 +0000 2015,0,99,9872,
OneTouch,Fri May 22 14:34:01 +0000 2015,0,99,9872,
OneTouch,Thu May 21 16:16:01 +0000 2015,0,99,9872,
OneTouch,Wed May 20 13:28:20 +0000 2015,0,99,9872,
OneTouch,Tue May 19 16:14:43 +0000 2015,69,99,9872,
OneTouch,Tue May 19 11:18:05 +0000 2015,0,99,9872,
OneTouch,Mon May 18 14:02:06 +0000 2015,0,99,9872,
OneTouch,Fri May 15 23:40:16 +0000 2015,0,99,9872,
OneTouch,Fri May 15 23:26:42 +0000 2015,0,99,9872,
OneTouch,Fri May 15 23:07:02 +0000 2015,0,99,9872,
OneTouch,Fri May 15 17:59:41 +0000 2015,2,99,9872,
OneTouch,Wed May 13 13:03:06 +0000 2015,2,99,9872,
OneTouch,Tue May 12 16:22:06 +0000 2015,0,99,9872,
OneTouch,Mon May 11 13:50:41 +0000 2015,0,99,9872,
OneTouch,Sun May 10 14:17:01 +0000 2015,1,99,9872,
OneTouch,Fri May 08 13:48:45 +0000 2015,0,99,9872,
OneTouch,Mon May 04 12:37:02 +0000 2015,0,99,9872,
OneTouch,Mon May 04 11:02:03 +0000 2015,1,99,9872,
OneTouch,Wed Apr 29 17:27:50 +0000 2015,0,99,9872,
OneTouch,Mon Apr 27 13:30:16 +0000 2015,0,99,9872,
OneTouch,Sun Apr 26 15:07:08 +0000 2015,0,99,9872,
OneTouch,Thu Apr 23 16:03:02 +0000 2015,2,99,9872,
OneTouch,Tue Apr 21 12:06:09 +0000 2015,1,99,9872,
OneTouch,Mon Apr 20 16:02:03 +0000 2015,0,99,9872,
OneTouch,Sun Apr 19 17:45:40 +0000 2015,0,99,9872,
OneTouch,Sun Apr 19 16:02:23 +0000 2015,0,99,9872,
OneTouch,Thu Apr 16 15:23:02 +0000 2015,1,99,9872,
OneTouch,Tue Apr 14 20:49:06 +0000 2015,0,99,9872,
OneTouch,Mon Apr 13 12:09:03 +0000 2015,0,99,9872,
OneTouch,Sun Apr 12 14:24:06 +0000 2015,0,99,9872,
OneTouch,Sat Apr 11 13:16:12 +0000 2015,0,99,9872,
OneTouch,Fri Apr 10 15:32:02 +0000 2015,1,99,9872,
OneTouch,Fri Apr 10 14:07:12 +0000 2015,0,99,9872,
OneTouch,Thu Apr 09 18:01:03 +0000 2015,0,99,9872,
OneTouch,Thu Apr 09 10:03:03 +0000 2015,0,99,9872,
OneTouch,Wed Apr 08 18:05:02 +0000 2015,0,99,9872,
OneTouch,Tue Apr 07 15:27:09 +0000 2015,5,99,9872,
OneTouch,Tue Apr 07 11:04:05 +0000 2015,1,99,9872,
OneTouch,Mon Apr 06 23:44:53 +0000 2015,0,99,9872,
OneTouch,Mon Apr 06 17:27:55 +0000 2015,2,99,9872,
OneTouch,Fri Apr 03 11:01:01 +0000 2015,2,99,9872,
OneTouch,Wed Apr 01 16:07:09 +0000 2015,0,99,9872,
OneTouch,Wed Apr 01 11:05:11 +0000 2015,0,99,9872,
OneTouch,Tue Mar 31 17:20:16 +0000 2015,0,99,9872,
OneTouch,Tue Mar 31 15:49:25 +0000 2015,0,99,9872,
OneTouch,Mon Mar 30 22:04:30 +0000 2015,3,99,9872,
OneTouch,Mon Mar 30 16:03:14 +0000 2015,2,99,9872,
OneTouch,Sat Mar 28 14:24:02 +0000 2015,1,99,9872,
OneTouch,Fri Mar 27 23:48:37 +0000 2015,0,99,9872,
OneTouch,Fri Mar 27 15:07:15 +0000 2015,0,99,9872,
OneTouch,Fri Mar 27 14:18:40 +0000 2015,0,99,9872,
OneTouch,Fri Mar 27 12:07:25 +0000 2015,0,99,9872,
OneTouch,Wed Mar 25 17:02:35 +0000 2015,0,99,9872,
OneTouch,Wed Mar 25 13:25:11 +0000 2015,0,99,9872,
OneTouch,Wed Mar 25 11:05:07 +0000 2015,0,99,9872,
OneTouch,Tue Mar 24 19:00:19 +0000 2015,1,99,9872,
OneTouch,Mon Mar 23 16:10:08 +0000 2015,0,99,9872,
OneTouch,Mon Mar 23 14:45:44 +0000 2015,0,99,9872,
OneTouch,Mon Mar 23 14:10:05 +0000 2015,0,99,9872,
OneTouch,Fri Mar 20 21:01:08 +0000 2015,0,99,9872,
OneTouch,Thu Mar 19 18:35:08 +0000 2015,2,99,9872,
OneTouch,Wed Mar 18 23:12:07 +0000 2015,0,99,9872,
OneTouch,Tue Mar 17 20:08:10 +0000 2015,0,99,9872,
OneTouch,Mon Mar 16 14:27:16 +0000 2015,0,99,9872,
OneTouch,Sat Mar 14 17:04:08 +0000 2015,0,99,9872,
OneTouch,Sat Mar 14 14:09:07 +0000 2015,1,99,9872,
OneTouch,Fri Mar 13 22:28:20 +0000 2015,0,99,9872,
OneTouch,Fri Mar 13 21:27:14 +0000 2015,0,99,9872,
OneTouch,Fri Mar 13 14:23:06 +0000 2015,1,99,9872,
OneTouch,Thu Mar 12 15:58:13 +0000 2015,2,99,9872,
OneTouch,Wed Mar 11 14:07:18 +0000 2015,0,99,9872,
OneTouch,Mon Mar 09 23:24:14 +0000 2015,1,99,9872,
OneTouch,Mon Mar 09 21:31:33 +0000 2015,0,99,9872,
OneTouch,Mon Mar 09 18:22:11 +0000 2015,1,99,9872,
OneTouch,Mon Mar 09 15:12:36 +0000 2015,0,99,9872,
OneTouch,Fri Mar 06 16:21:14 +0000 2015,0,99,9872,
OneTouch,Thu Mar 05 21:28:56 +0000 2015,0,99,9872,
OneTouch,Thu Mar 05 11:24:12 +0000 2015,2,99,9872,
OneTouch,Thu Mar 05 01:45:31 +0000 2015,1,99,9872,
OneTouch,Wed Mar 04 00:37:12 +0000 2015,0,99,9872,
OneTouch,Wed Mar 04 00:10:54 +0000 2015,1,99,9872,
OneTouch,Tue Mar 03 17:53:29 +0000 2015,0,99,9872,
OneTouch,Mon Mar 02 23:13:14 +0000 2015,0,99,9872,
OneTouch,Sun Mar 01 15:25:09 +0000 2015,0,99,9872,
OneTouch,Fri Feb 27 01:20:21 +0000 2015,0,99,9872,
OneTouch,Fri Feb 27 00:38:09 +0000 2015,0,99,9872,
OneTouch,Fri Feb 27 00:38:09 +0000 2015,0,99,9872,
OneTouch,Thu Feb 26 19:30:10 +0000 2015,0,99,9872,
OneTouch,Thu Feb 26 17:13:11 +0000 2015,0,99,9872,
OneTouch,Thu Feb 26 16:27:16 +0000 2015,0,99,9872,
OneTouch,Thu Feb 26 15:46:19 +0000 2015,0,99,9872,
OneTouch,Thu Feb 26 15:12:03 +0000 2015,0,99,9872,
OneTouch,Wed Feb 25 18:35:37 +0000 2015,0,99,9872,
OneTouch,Wed Feb 25 17:45:44 +0000 2015,0,99,9872,
OneTouch,Wed Feb 25 17:02:31 +0000 2015,0,99,9872,
OneTouch,Fri Feb 20 14:59:03 +0000 2015,0,99,9872,
OneTouch,Fri Feb 20 14:54:51 +0000 2015,0,99,9872,
OneTouch,Fri Feb 20 14:52:14 +0000 2015,0,99,9872,
OneTouch,Wed Feb 18 23:37:40 +0000 2015,0,99,9872,
OneTouch,Wed Feb 18 16:50:15 +0000 2015,0,99,9872,
OneTouch,Tue Feb 17 16:00:09 +0000 2015,0,99,9872,
OneTouch,Sat Feb 14 14:05:04 +0000 2015,1,99,9872,
OneTouch,Thu Feb 12 14:58:55 +0000 2015,0,99,9872,
OneTouch,Tue Feb 10 14:20:06 +0000 2015,0,99,9872,
OneTouch,Mon Feb 09 21:00:29 +0000 2015,0,99,9872,
OneTouch,Sun Feb 08 18:58:24 +0000 2015,0,99,9872,
OneTouch,Sun Feb 08 17:30:29 +0000 2015,0,99,9872,
OneTouch,Sun Feb 08 17:28:19 +0000 2015,0,99,9872,
OneTouch,Sat Feb 07 18:22:22 +0000 2015,0,99,9872,
OneTouch,Sat Feb 07 15:30:08 +0000 2015,1,99,9872,
OneTouch,Fri Feb 06 19:34:07 +0000 2015,0,99,9872,
OneTouch,Fri Feb 06 14:05:19 +0000 2015,0,99,9872,
OneTouch,Thu Feb 05 14:02:35 +0000 2015,0,99,9872,
OneTouch,Tue Feb 03 18:40:02 +0000 2015,0,99,9872,
OneTouch,Tue Feb 03 11:21:13 +0000 2015,0,99,9872,
OneTouch,Sun Feb 01 22:18:03 +0000 2015,2,99,9872,
OneTouch,Sun Feb 01 16:00:11 +0000 2015,2,99,9872,
OneTouch,Sat Jan 31 16:05:09 +0000 2015,0,99,9872,
OneTouch,Fri Jan 30 15:24:14 +0000 2015,0,99,9872,
OneTouch,Thu Jan 29 17:48:49 +0000 2015,5,99,9872,
OneTouch,Wed Jan 28 21:39:18 +0000 2015,0,99,9872,
OneTouch,Mon Jan 26 21:44:58 +0000 2015,0,99,9872,
OneTouch,Mon Jan 26 14:26:58 +0000 2015,2,99,9872,
OneTouch,Fri Jan 23 14:14:25 +0000 2015,0,99,9872,
OneTouch,Thu Jan 22 23:57:44 +0000 2015,0,99,9872,
OneTouch,Thu Jan 22 19:32:51 +0000 2015,0,99,9872,
OneTouch,Thu Jan 22 19:16:51 +0000 2015,0,99,9872,
OneTouch,Thu Jan 22 16:00:04 +0000 2015,0,99,9872,
OneTouch,Wed Jan 21 13:58:04 +0000 2015,0,99,9872,
OneTouch,Tue Jan 20 19:01:56 +0000 2015,0,99,9872,
OneTouch,Tue Jan 13 17:03:37 +0000 2015,0,99,9872,
OneTouch,Fri Jan 09 18:14:12 +0000 2015,0,99,9872,
OneTouch,Thu Jan 08 18:53:09 +0000 2015,0,99,9872,
OneTouch,Wed Jan 07 13:39:33 +0000 2015,0,99,9872,
OneTouch,Fri Jan 02 13:56:10 +0000 2015,0,99,9872,
OneTouch,Sun Dec 28 16:00:04 +0000 2014,0,99,9872,
OneTouch,Thu Dec 25 17:21:59 +0000 2014,0,99,9872,
OneTouch,Tue Dec 23 20:15:56 +0000 2014,0,99,9872,
OneTouch,Mon Dec 22 17:30:09 +0000 2014,24,99,9872,
OneTouch,Sat Dec 20 16:30:14 +0000 2014,1,99,9872,
OneTouch,Fri Dec 19 23:05:41 +0000 2014,0,99,9872,
OneTouch,Fri Dec 19 23:04:46 +0000 2014,0,99,9872,
OneTouch,Thu Dec 18 14:52:16 +0000 2014,0,99,9872,
OneTouch,Thu Dec 18 14:30:13 +0000 2014,0,99,9872,
OneTouch,Wed Dec 17 17:30:03 +0000 2014,56,99,9872,
OneTouch,Mon Dec 15 19:03:14 +0000 2014,0,99,9872,
OneTouch,Sun Dec 14 17:07:09 +0000 2014,0,99,9872,
OneTouch,Sun Dec 14 17:03:46 +0000 2014,0,99,9872,
OneTouch,Sat Dec 13 16:25:03 +0000 2014,2,99,9872,
OneTouch,Fri Dec 12 11:45:05 +0000 2014,77,99,9872,
OneTouch,Thu Dec 11 11:45:07 +0000 2014,7,99,9872,
OneTouch,Tue Dec 09 14:36:15 +0000 2014,0,99,9872,
OneTouch,Mon Dec 08 21:45:45 +0000 2014,0,99,9872,
OneTouch,Sat Dec 06 16:17:03 +0000 2014,0,99,9872,
OneTouch,Fri Dec 05 16:58:12 +0000 2014,0,99,9872,
OneTouch,Fri Dec 05 15:47:51 +0000 2014,0,99,9872,
OneTouch,Fri Dec 05 14:38:00 +0000 2014,0,99,9872,
OneTouch,Thu Dec 04 22:00:19 +0000 2014,0,99,9872,
OneTouch,Thu Dec 04 21:17:03 +0000 2014,0,99,9872,
OneTouch,Mon Dec 01 20:03:59 +0000 2014,6,99,9872,
OneTouch,Mon Dec 01 13:51:26 +0000 2014,13,99,9872,
OneTouch,Mon Dec 01 06:14:25 +0000 2014,50,99,9872,
OneTouch,Thu Nov 27 23:04:15 +0000 2014,1,99,9872,
OneTouch,Thu Nov 27 15:46:48 +0000 2014,0,99,9872,
OneTouch,Thu Nov 27 15:07:04 +0000 2014,1,99,9872,
OneTouch,Tue Nov 25 22:56:14 +0000 2014,0,99,9872,
OneTouch,Tue Nov 25 21:50:15 +0000 2014,0,99,9872,
OneTouch,Tue Nov 25 19:09:17 +0000 2014,0,99,9872,
OneTouch,Sat Nov 22 15:50:52 +0000 2014,0,99,9872,
OneTouch,Fri Nov 21 14:23:30 +0000 2014,0,99,9872,
OneTouch,Fri Nov 21 14:23:02 +0000 2014,0,99,9872,
OneTouch,Thu Nov 20 16:51:13 +0000 2014,0,99,9872,
OneTouch,Tue Nov 18 15:14:52 +0000 2014,0,99,9872,
OneTouch,Mon Nov 17 21:59:52 +0000 2014,0,99,9872,
OneTouch,Mon Nov 17 21:47:29 +0000 2014,0,99,9872,
OneTouch,Mon Nov 17 15:40:47 +0000 2014,21,99,9872,
OneTouch,Sat Nov 15 19:51:47 +0000 2014,0,99,9872,
OneTouch,Sat Nov 15 14:30:14 +0000 2014,2,99,9872,
OneTouch,Sat Nov 15 12:07:13 +0000 2014,0,99,9872,
OneTouch,Fri Nov 14 20:30:08 +0000 2014,3,99,9872,
OneTouch,Fri Nov 14 17:08:02 +0000 2014,177,99,9872,
OneTouch,Thu Nov 13 00:04:22 +0000 2014,0,99,9872,
OneTouch,Thu Nov 13 00:01:47 +0000 2014,0,99,9872,
OneTouch,Tue Nov 11 12:14:10 +0000 2014,38,99,9872,
OneTouch,Thu Nov 06 18:55:07 +0000 2014,17,99,9872,
OneTouch,Wed Nov 05 17:09:14 +0000 2014,2,99,9872,
OneTouch,Wed Nov 05 14:25:42 +0000 2014,0,99,9872,
OneTouch,Tue Nov 04 17:07:13 +0000 2014,1,99,9872,
OneTouch,Tue Nov 04 15:09:32 +0000 2014,0,99,9872,
OneTouch,Mon Nov 03 22:30:12 +0000 2014,0,99,9872,
OneTouch,Mon Nov 03 21:32:29 +0000 2014,0,99,9872,
OneTouch,Sun Nov 02 14:54:40 +0000 2014,0,99,9872,
OneTouch,Sat Nov 01 20:11:07 +0000 2014,0,99,9872,
OneTouch,Thu Oct 30 16:00:08 +0000 2014,0,99,9872,
OneTouch,Mon Oct 27 13:46:31 +0000 2014,0,99,9872,
OneTouch,Sat Oct 25 14:30:14 +0000 2014,3,99,9872,
OneTouch,Thu Oct 23 22:14:57 +0000 2014,0,99,9872,
OneTouch,Tue Oct 21 15:30:11 +0000 2014,23,99,9872,
OneTouch,Mon Oct 20 13:43:17 +0000 2014,0,99,9872,
OneTouch,Sun Oct 19 19:00:01 +0000 2014,0,99,9872,
OneTouch,Sun Oct 19 16:54:14 +0000 2014,0,99,9872,
OneTouch,Sun Oct 19 16:53:29 +0000 2014,0,99,9872,
OneTouch,Sun Oct 19 14:05:06 +0000 2014,1,99,9872,
OneTouch,Sat Oct 18 16:56:02 +0000 2014,0,99,9872,
OneTouch,Sat Oct 18 15:57:03 +0000 2014,1,99,9872,
OneTouch,Fri Oct 17 19:36:02 +0000 2014,0,99,9872,
OneTouch,Fri Oct 17 16:05:02 +0000 2014,21,99,9872,
OneTouch,Thu Oct 16 12:35:26 +0000 2014,0,99,9872,
OneTouch,Wed Oct 15 17:30:16 +0000 2014,0,99,9872,
OneTouch,Wed Oct 15 12:25:12 +0000 2014,0,99,9872,
OneTouch,Wed Oct 15 00:49:12 +0000 2014,0,99,9872,
OneTouch,Tue Oct 14 16:01:44 +0000 2014,0,99,9872,
OneTouch,Mon Oct 13 21:03:13 +0000 2014,0,99,9872,
OneTouch,Mon Oct 13 19:20:39 +0000 2014,0,99,9872,
OneTouch,Mon Oct 13 15:32:08 +0000 2014,9,99,9872,
OneTouch,Mon Oct 13 14:48:22 +0000 2014,0,99,9872,
OneTouch,Sun Oct 12 16:32:26 +0000 2014,0,99,9872,
OneTouch,Sun Oct 12 16:02:27 +0000 2014,0,99,9872,
OneTouch,Sun Oct 12 16:01:30 +0000 2014,0,99,9872,
OneTouch,Fri Oct 10 23:12:16 +0000 2014,0,99,9872,
OneTouch,Fri Oct 10 16:07:02 +0000 2014,53,99,9872,
OneTouch,Wed Oct 08 15:58:14 +0000 2014,0,99,9872,
OneTouch,Wed Oct 08 15:30:14 +0000 2014,0,99,9872,
OneTouch,Tue Oct 07 16:30:13 +0000 2014,0,99,9872,
OneTouch,Mon Oct 06 16:04:15 +0000 2014,1,99,9872,
OneTouch,Sun Oct 05 16:17:15 +0000 2014,1,99,9872,
OneTouch,Sat Oct 04 15:07:11 +0000 2014,1,99,9872,
OneTouch,Fri Oct 03 16:24:17 +0000 2014,0,99,9872,
OneTouch,Thu Oct 02 17:30:01 +0000 2014,2,99,9872,
OneTouch,Tue Sep 30 21:00:01 +0000 2014,0,99,9872,
OneTouch,Tue Sep 30 14:58:47 +0000 2014,0,99,9872,
OneTouch,Tue Sep 23 15:55:14 +0000 2014,3,99,9872,
OneTouch,Tue Sep 23 15:02:34 +0000 2014,0,99,9872,
OneTouch,Tue Sep 23 13:48:35 +0000 2014,0,99,9872,
OneTouch,Sun Sep 21 14:00:14 +0000 2014,1,99,9872,
OneTouch,Sat Sep 20 16:41:12 +0000 2014,1,99,9872,
OneTouch,Fri Sep 19 13:02:45 +0000 2014,0,99,9872,
OneTouch,Thu Sep 11 21:28:18 +0000 2014,0,99,9872,
OneTouch,Thu Sep 11 20:54:01 +0000 2014,0,99,9872,
OneTouch,Wed Sep 10 15:42:22 +0000 2014,0,99,9872,
OneTouch,Tue Sep 09 16:07:10 +0000 2014,0,99,9872,
OneTouch,Wed Sep 03 16:27:41 +0000 2014,0,99,9872,
OneTouch,Mon Sep 01 13:50:44 +0000 2014,0,99,9872,
OneTouch,Sat Aug 30 15:40:37 +0000 2014,0,99,9872,
OneTouch,Wed Aug 27 19:22:48 +0000 2014,0,99,9872,
OneTouch,Tue Aug 26 21:59:45 +0000 2014,0,99,9872,
OneTouch,Fri Aug 22 16:05:15 +0000 2014,0,99,9872,
OneTouch,Wed Aug 20 13:43:03 +0000 2014,0,99,9872,
OneTouch,Mon Aug 18 19:19:39 +0000 2014,0,99,9872,
OneTouch,Sun Aug 17 16:10:48 +0000 2014,0,99,9872,
OneTouch,Sun Aug 17 16:04:27 +0000 2014,0,99,9872,
OneTouch,Sun Aug 17 16:00:52 +0000 2014,0,99,9872,
OneTouch,Fri Aug 15 13:42:31 +0000 2014,0,99,9872,
OneTouch,Wed Aug 13 20:30:52 +0000 2014,0,99,9872,
OneTouch,Wed Aug 13 16:05:13 +0000 2014,0,99,9872,
OneTouch,Tue Aug 12 21:01:35 +0000 2014,0,99,9872,
OneTouch,Tue Aug 12 19:47:38 +0000 2014,0,99,9872,
OneTouch,Tue Aug 12 19:11:00 +0000 2014,0,99,9872,
OneTouch,Tue Aug 12 18:34:20 +0000 2014,0,99,9872,
OneTouch,Tue Aug 12 15:57:03 +0000 2014,2,99,9872,
