Company,Date of Tweet,Number of Retweets,Number of Favorites,Number of Followers,Tweet
Medtronic,Fri Sep 30 16:48:30 +0000 2016,0,58,23562,
Medtronic,Fri Sep 30 15:19:02 +0000 2016,0,58,23562,
Medtronic,Fri Sep 30 15:18:37 +0000 2016,0,58,23562,
Medtronic,Fri Sep 30 01:14:56 +0000 2016,1,58,23562,
Medtronic,Fri Sep 30 00:45:37 +0000 2016,0,58,23562,
Medtronic,Fri Sep 30 00:30:15 +0000 2016,0,58,23562,
Medtronic,Thu Sep 29 22:32:23 +0000 2016,0,58,23562,
Medtronic,Thu Sep 29 22:10:13 +0000 2016,0,58,23562,
Medtronic,Thu Sep 29 22:10:08 +0000 2016,0,58,23562,
Medtronic,Thu Sep 29 22:10:04 +0000 2016,0,58,23562,
Medtronic,Thu Sep 29 20:26:09 +0000 2016,0,58,23562,
Medtronic,Thu Sep 29 18:58:07 +0000 2016,0,58,23562,
Medtronic,Thu Sep 29 18:57:33 +0000 2016,0,58,23562,
Medtronic,Thu Sep 29 18:57:30 +0000 2016,0,58,23562,
Medtronic,Thu Sep 29 18:33:45 +0000 2016,0,58,23562,
Medtronic,Thu Sep 29 18:32:16 +0000 2016,0,58,23562,
Medtronic,Thu Sep 29 17:56:06 +0000 2016,0,58,23562,
Medtronic,Thu Sep 29 15:10:16 +0000 2016,0,58,23562,
Medtronic,Thu Sep 29 14:44:29 +0000 2016,0,58,23562,
Medtronic,Thu Sep 29 00:19:09 +0000 2016,0,58,23562,
Medtronic,Thu Sep 29 00:19:05 +0000 2016,0,58,23562,
Medtronic,Wed Sep 28 22:13:07 +0000 2016,0,58,23562,
Medtronic,Wed Sep 28 21:51:35 +0000 2016,0,58,23562,
Medtronic,Wed Sep 28 21:51:25 +0000 2016,1,58,23562,
Medtronic,Wed Sep 28 21:42:00 +0000 2016,0,58,23562,
Medtronic,Wed Sep 28 21:14:03 +0000 2016,0,58,23562,
Medtronic,Wed Sep 28 20:51:09 +0000 2016,0,58,23562,
Medtronic,Wed Sep 28 20:36:58 +0000 2016,31,58,23562,
Medtronic,Wed Sep 28 20:07:59 +0000 2016,0,58,23562,
Medtronic,Wed Sep 28 19:46:11 +0000 2016,0,58,23562,
Medtronic,Wed Sep 28 19:35:15 +0000 2016,0,58,23562,
Medtronic,Wed Sep 28 19:35:01 +0000 2016,0,58,23562,
Medtronic,Wed Sep 28 19:30:41 +0000 2016,0,58,23562,
Medtronic,Wed Sep 28 19:09:52 +0000 2016,0,58,23562,
Medtronic,Wed Sep 28 18:23:44 +0000 2016,0,58,23562,
Medtronic,Wed Sep 28 18:11:40 +0000 2016,0,58,23562,
Medtronic,Wed Sep 28 18:11:27 +0000 2016,0,58,23562,
Medtronic,Wed Sep 28 17:51:11 +0000 2016,0,58,23562,
Medtronic,Wed Sep 28 17:30:46 +0000 2016,170,58,23562,
Medtronic,Wed Sep 28 16:40:58 +0000 2016,3,58,23562,
Medtronic,Wed Sep 28 16:22:34 +0000 2016,0,58,23562,
Medtronic,Wed Sep 28 16:22:11 +0000 2016,0,58,23562,
Medtronic,Wed Sep 28 15:40:02 +0000 2016,0,58,23562,
